,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
224,"Queen's Park, Ontario Provincial Government",43.659659,-79.3903399,DanceLifeX Centre,43.66695583448771,-79.3852972984314,Dance Studio
225,"Queen's Park, Ontario Provincial Government",43.659659,-79.3903399,Poke Guys,43.65489527525682,-79.38505238381624,Poke Place
226,"Queen's Park, Ontario Provincial Government",43.659659,-79.3903399,Maple Leaf Gardens,43.661893748737334,-79.37960504532634,Historic Site
227,"Queen's Park, Ontario Provincial Government",43.659659,-79.3903399,Loblaws,43.661876101184674,-79.37970103481895,Supermarket
228,"Queen's Park, Ontario Provincial Government",43.659659,-79.3903399,Hart House Theatre,43.66357134217992,-79.3946163990837,Theater
229,"Queen's Park, Ontario Provincial Government",43.659659,-79.3903399,401 Games,43.663623277853254,-79.3840374323983,Hobby Shop
230,"Queen's Park, Ontario Provincial Government",43.659659,-79.3903399,GB Hand-Pulled Noodles,43.65643422548463,-79.3837827356398,Chinese Restaurant
231,"Queen's Park, Ontario Provincial Government",43.659659,-79.3903399,Red Lobster,43.656328,-79.383621,Seafood Restaurant
232,"Queen's Park, Ontario Provincial Government",43.659659,-79.3903399,A & C World,43.65740880302916,-79.39984655786655,Gaming Cafe
233,"Queen's Park, Ontario Provincial Government",43.659659,-79.3903399,Philosopher's Walk,43.666893747498605,-79.39559698104858,Park
234,"Queen's Park, Ontario Provincial Government",43.659659,-79.3903399,Millie Creperie,43.654993860126034,-79.3998292732052,Dessert Shop
235,"Queen's Park, Ontario Provincial Government",43.659659,-79.3903399,Coach House Restaurant,43.66499059853204,-79.38481415727767,Diner
236,"Queen's Park, Ontario Provincial Government",43.659659,-79.3903399,Yonge-Dundas Square,43.65605389742188,-79.38049504264389,Plaza
237,"Queen's Park, Ontario Provincial Government",43.659659,-79.3903399,Blackbird Baking Co,43.65476385976386,-79.40056588367806,Bakery
238,"Queen's Park, Ontario Provincial Government",43.659659,-79.3903399,Norma Ridley Members’ Lounge,43.65278556636435,-79.39229314655985,Art Gallery
239,"Queen's Park, Ontario Provincial Government",43.659659,-79.3903399,The Black Canary Espresso Bar,43.65702925121356,-79.38138512728051,Café
240,"Queen's Park, Ontario Provincial Government",43.659659,-79.3903399,Saigon Lotus Restaurant,43.654310800343325,-79.39922450076845,Vietnamese Restaurant
241,"Queen's Park, Ontario Provincial Government",43.659659,-79.3903399,Banh Mi Nguyen Huong,43.653628006211044,-79.3983759881993,Vietnamese Restaurant
242,"Queen's Park, Ontario Provincial Government",43.659659,-79.3903399,FUEL+,43.66439936324463,-79.38042718414235,Juice Bar
243,"Queen's Park, Ontario Provincial Government",43.659659,-79.3903399,Ed Mirvish Theatre,43.655101567321054,-79.37976762131545,Theater
244,"Queen's Park, Ontario Provincial Government",43.659659,-79.3903399,Sansotei Ramen 三草亭,43.666734794517005,-79.3853530009483,Ramen Restaurant
245,"Queen's Park, Ontario Provincial Government",43.659659,-79.3903399,DoubleTree by Hilton,43.6546083,-79.3859415,Hotel
246,"Queen's Park, Ontario Provincial Government",43.659659,-79.3903399,Hair Of The Dog,43.66282779855822,-79.37966975971744,Gastropub
247,"Queen's Park, Ontario Provincial Government",43.659659,-79.3903399,Carmen's City Market,43.65764732156707,-79.40162631000557,Supermarket
248,"Queen's Park, Ontario Provincial Government",43.659659,-79.3903399,Hangry Burger,43.66070999694819,-79.38283826775837,Burger Joint
249,"Queen's Park, Ontario Provincial Government",43.659659,-79.3903399,Nathan Phillips Square,43.65227047322295,-79.38351631164551,Plaza
250,"Queen's Park, Ontario Provincial Government",43.659659,-79.3903399,Holy Chuck,43.66524054342597,-79.38472816592302,Burger Joint
251,"Queen's Park, Ontario Provincial Government",43.659659,-79.3903399,Tokyo Sushi,43.665885330936845,-79.38697684868161,Sushi Restaurant
252,"Queen's Park, Ontario Provincial Government",43.659659,-79.3903399,St. Louis Bar and Grill,43.66385323730235,-79.38418742909323,Wings Joint
253,"Queen's Park, Ontario Provincial Government",43.659659,-79.3903399,Kinka Izakaya Original,43.66059636632361,-79.37889120754515,Japanese Restaurant
254,"Queen's Park, Ontario Provincial Government",43.659659,-79.3903399,Grange Park,43.652487552998565,-79.39205307540142,Park
255,"Queen's Park, Ontario Provincial Government",43.659659,-79.3903399,Little Pebbles,43.654883,-79.400264,Coffee Shop
256,"Queen's Park, Ontario Provincial Government",43.659659,-79.3903399,Kinton Ramen,43.660631695006714,-79.37887964897601,Ramen Restaurant
257,"Queen's Park, Ontario Provincial Government",43.659659,-79.3903399,Bulk Barn,43.661339682592825,-79.38268765156145,Grocery Store
258,"Queen's Park, Ontario Provincial Government",43.659659,-79.3903399,CF Toronto Eaton Centre,43.654540112988535,-79.38067738352993,Shopping Mall
259,"Queen's Park, Ontario Provincial Government",43.659659,-79.3903399,Global Cheese,43.65462257332082,-79.4006057130889,Cheese Shop
260,"Queen's Park, Ontario Provincial Government",43.659659,-79.3903399,North of Brooklyn Pizzeria,43.664383604568975,-79.38037571983865,Pizza Place
261,"Queen's Park, Ontario Provincial Government",43.659659,-79.3903399,Uncle Tetsu's Cheesecake (Uncle Tetsu's Japanese Cheesecake),43.65606287245643,-79.38369472446465,Dessert Shop
262,"Queen's Park, Ontario Provincial Government",43.659659,-79.3903399,Crepe Delicious,43.654536488277245,-79.38088885547485,Fast Food Restaurant
263,"Queen's Park, Ontario Provincial Government",43.659659,-79.3903399,Chipotle Mexican Grill,43.65686,-79.38091,Mexican Restaurant
264,"Queen's Park, Ontario Provincial Government",43.659659,-79.3903399,Openmat Mixed Martial Arts,43.666171607941095,-79.3847667237342,Martial Arts Dojo
265,"Queen's Park, Ontario Provincial Government",43.659659,-79.3903399,Black Eagle,43.66408473971554,-79.38009823456886,Gay Bar
266,"Queen's Park, Ontario Provincial Government",43.659659,-79.3903399,Torteria San Cosme,43.65470199390117,-79.40064636669985,Mexican Restaurant
267,"Queen's Park, Ontario Provincial Government",43.659659,-79.3903399,Ho's Team Barber Shop,43.66563031656884,-79.38135926650858,Salon / Barbershop
268,"Queen's Park, Ontario Provincial Government",43.659659,-79.3903399,Jazz Bistro,43.65567828473835,-79.37927565514764,Music Venue
269,"Queen's Park, Ontario Provincial Government",43.659659,-79.3903399,Glad Day Bookshop,43.66527119350875,-79.38078512672504,Bookstore
270,"Queen's Park, Ontario Provincial Government",43.659659,-79.3903399,Kothur Indian Cuisine,43.66787229558206,-79.38565911153148,Indian Restaurant
271,"Queen's Park, Ontario Provincial Government",43.659659,-79.3903399,Isabel Bader Theatre,43.66732927030892,-79.39260350506324,College Theater
272,"Queen's Park, Ontario Provincial Government",43.659659,-79.3903399,Ethiopian House,43.6665987043968,-79.38566906742606,Ethiopian Restaurant
273,"Queen's Park, Ontario Provincial Government",43.659659,-79.3903399,Solei Tanning Salon,43.654734082347616,-79.38024826065258,Tanning Salon
274,"Queen's Park, Ontario Provincial Government",43.659659,-79.3903399,The Men's Room,43.664445596525944,-79.38006704821788,Men's Store
275,"Queen's Park, Ontario Provincial Government",43.659659,-79.3903399,Kawa Sushi,43.66389438938988,-79.38021009464505,Japanese Restaurant
276,"Queen's Park, Ontario Provincial Government",43.659659,-79.3903399,Dim Sum King Seafood Restaurant,43.653503,-79.395405,Dim Sum Restaurant
277,"Queen's Park, Ontario Provincial Government",43.659659,-79.3903399,Churchmouse & Firkin,43.66463217328346,-79.38040612389896,Pub
278,"Queen's Park, Ontario Provincial Government",43.659659,-79.3903399,金城超級市場 Lucky Moose Food Mart,43.65365148008927,-79.3944133930438,Grocery Store
279,"Queen's Park, Ontario Provincial Government",43.659659,-79.3903399,Dumpling House,43.65386003934455,-79.3985583639792,Dumpling Restaurant
280,"Queen's Park, Ontario Provincial Government",43.659659,-79.3903399,Ryerson Image Centre,43.65752337161094,-79.37945958709186,Art Gallery
281,"Queen's Park, Ontario Provincial Government",43.659659,-79.3903399,Dipped,43.654919660516846,-79.40015425072664,Donut Shop
282,"Queen's Park, Ontario Provincial Government",43.659659,-79.3903399,Woody's and Sailor,43.664389684023526,-79.38036131100687,Gay Bar
283,"Islington Avenue, Humber Valley Village",43.6794838,-79.5389092,St Georges Golf and Country Club,43.674394614408236,-79.53714160371202,Golf Course
284,"Islington Avenue, Humber Valley Village",43.6794838,-79.5389092,Second Cup,43.67947508876911,-79.54477326697514,Coffee Shop
285,"Islington Avenue, Humber Valley Village",43.6794838,-79.5389092,Booster Juice,43.67952707,-79.54477308,Smoothie Shop
286,"Islington Avenue, Humber Valley Village",43.6794838,-79.5389092,Richview Square,43.67942702117278,-79.54612116948636,Shopping Mall
287,"Islington Avenue, Humber Valley Village",43.6794838,-79.5389092,TD Canada Trust,43.6794111,-79.5469618,Bank
288,"Islington Avenue, Humber Valley Village",43.6794838,-79.5389092,Subway,43.679436161363554,-79.54469776309628,Sandwich Place
289,"Islington Avenue, Humber Valley Village",43.6794838,-79.5389092,Pizza Pizza,43.67943529490718,-79.54608846049521,Pizza Place
290,"Islington Avenue, Humber Valley Village",43.6794838,-79.5389092,Rexall,43.679583,-79.5466,Pharmacy
291,"Islington Avenue, Humber Valley Village",43.6794838,-79.5389092,The Beer Store,43.6795838,-79.5466,Beer Store
292,"Islington Avenue, Humber Valley Village",43.6794838,-79.5389092,Timothy's World News Cafe,43.67930625462119,-79.5468667405025,Café
293,"Islington Avenue, Humber Valley Village",43.6794838,-79.5389092,Pet Valu,43.67943347389306,-79.54691723525487,Pet Store
294,"Islington Avenue, Humber Valley Village",43.6794838,-79.5389092,LCBO,43.679232760378945,-79.54695121186703,Liquor Store
295,"Islington Avenue, Humber Valley Village",43.6794838,-79.5389092,M&M Food Market,43.67909066751657,-79.54719007015228,Grocery Store
296,"Islington Avenue, Humber Valley Village",43.6794838,-79.5389092,Westway Park,43.685527744829855,-79.5414340091045,Baseball Field
297,"Islington Avenue, Humber Valley Village",43.6794838,-79.5389092,I Cell,43.68401,-79.54681,Electronics Store
298,"Malvern, Rouge",43.8091955,-79.2217008,Shoppers Drug Mart,43.80961,-79.222729,Pharmacy
299,"Malvern, Rouge",43.8091955,-79.2217008,Subway,43.80696135653615,-79.22147584563703,Sandwich Place
300,"Malvern, Rouge",43.8091955,-79.2217008,Pizza Hut,43.80832603333603,-79.2206160906872,Pizza Place
301,"Malvern, Rouge",43.8091955,-79.2217008,Pizza Pizza,43.80661280665735,-79.2212426662445,Pizza Place
302,"Malvern, Rouge",43.8091955,-79.2217008,Malvern Arena,43.808593521938036,-79.21663377206129,Skating Rink
303,"Malvern, Rouge",43.8091955,-79.2217008,Shoppers Drug Mart,43.8064889218881,-79.2230236530304,Pharmacy
304,"Malvern, Rouge",43.8091955,-79.2217008,KFC,43.806811867682626,-79.22078609079313,Fast Food Restaurant
305,"Malvern, Rouge",43.8091955,-79.2217008,Francois' No Frills,43.808416,-79.22352,Grocery Store
306,"Malvern, Rouge",43.8091955,-79.2217008,McDonald's,43.8062366,-79.2215593,Fast Food Restaurant
307,"Malvern, Rouge",43.8091955,-79.2217008,Taco Bell,43.80685315695752,-79.22085926872035,Restaurant
308,"Malvern, Rouge",43.8091955,-79.2217008,Real Fruit Bubble Tea 真果茶坊,43.80670914169484,-79.22275865163135,Bubble Tea Shop
309,"Malvern, Rouge",43.8091955,-79.2217008,Malvern Recreation Centre,43.807953813490556,-79.21708544045472,Gym / Fitness Center
310,"Malvern, Rouge",43.8091955,-79.2217008,Telfer park,43.80730965369703,-79.22640323638916,Park
311,"Malvern, Rouge",43.8091955,-79.2217008,Neilson park,43.81419968235363,-79.22536380785077,Park
312,"Malvern, Rouge",43.8091955,-79.2217008,Cut Creator,43.807030915856686,-79.23060894012451,Salon / Barbershop
313,"Malvern, Rouge",43.8091955,-79.2217008,Eraa Supermarket,43.81710849825727,-79.2192170657117,Grocery Store
314,"Malvern, Rouge",43.8091955,-79.2217008,McLevin park,43.805051810300064,-79.23173044002313,Park
315,Don Mills,43.775347,-79.3459439,The LEGO Store,43.77820727238842,-79.34348299621146,Toy / Game Store
316,Don Mills,43.775347,-79.3459439,DAVIDsTEA,43.77759332519533,-79.34508888051846,Tea Room
317,Don Mills,43.775347,-79.3459439,Michel's Baguette,43.77708227220403,-79.34455653003414,Bakery
318,Don Mills,43.775347,-79.3459439,De Berardini's,43.77806925637981,-79.34264197549473,Salon / Barbershop
319,Don Mills,43.775347,-79.3459439,Hero Certified Burgers,43.7772948385197,-79.34458372068603,Burger Joint
320,Don Mills,43.775347,-79.3459439,Purdys Chocolatier,43.77816,-79.344154,Gift Shop
321,Don Mills,43.775347,-79.3459439,CF Fairview Mall,43.777993908591895,-79.34366510981064,Shopping Mall
322,Don Mills,43.775347,-79.3459439,Moxie's Classic Grill,43.777778810576905,-79.34318499889385,American Restaurant
323,Don Mills,43.775347,-79.3459439,Apple Fairview,43.7778832,-79.3437891,Electronics Store
324,Don Mills,43.775347,-79.3459439,New York Fries - Fairview Mall,43.77860499015611,-79.34357713182652,Restaurant
325,Don Mills,43.775347,-79.3459439,H&M,43.77754859086118,-79.34560423018411,Clothing Store
326,Don Mills,43.775347,-79.3459439,Aroma Espresso Bar,43.777700197902725,-79.34465166972005,Coffee Shop
327,Don Mills,43.775347,-79.3459439,SilverCity,43.77868093228815,-79.3440850072426,Movie Theater
328,Don Mills,43.775347,-79.3459439,Ten Ren's Tea Time,43.777158444629066,-79.34453087278449,Juice Bar
329,Don Mills,43.775347,-79.3459439,Foodland - Toronto,43.773951,-79.340148,Grocery Store
330,Don Mills,43.775347,-79.3459439,Tekka Sushi,43.77417136429855,-79.3404009228877,Japanese Restaurant
331,Don Mills,43.775347,-79.3459439,Old Navy,43.7779901,-79.3440914,Clothing Store
332,Don Mills,43.775347,-79.3459439,Fairview Library Theatre,43.779018057023805,-79.34652599431665,Theater
333,Don Mills,43.775347,-79.3459439,Tim Hortons,43.7749925,-79.3463027,Coffee Shop
334,Don Mills,43.775347,-79.3459439,Hudson's Bay,43.777830351654046,-79.34304327486974,Department Store
335,Don Mills,43.775347,-79.3459439,Shoppers Drug Mart,43.77817,-79.345014,Pharmacy
336,Don Mills,43.775347,-79.3459439,TD Canada Trust,43.777763,-79.345974,Bank
337,Don Mills,43.775347,-79.3459439,Tim Hortons,43.77524918178477,-79.34773966670036,Coffee Shop
338,Don Mills,43.775347,-79.3459439,天天渔港 Captain's Catch,43.774961,-79.333873,Chinese Restaurant
339,Don Mills,43.775347,-79.3459439,Thai Express,43.77799,-79.344091,Restaurant
340,Don Mills,43.775347,-79.3459439,RBC Royal Bank,43.777303882018465,-79.3446527392512,Bank
341,Don Mills,43.775347,-79.3459439,Heart Sushi,43.777203,-79.343805,Japanese Restaurant
342,Don Mills,43.775347,-79.3459439,Edward Village,43.77073743663521,-79.33626651763916,Hotel
343,Don Mills,43.775347,-79.3459439,Starbucks,43.77799,-79.344091,Coffee Shop
344,Don Mills,43.775347,-79.3459439,Subway,43.77375219472015,-79.34070116762729,Sandwich Place
345,Don Mills,43.775347,-79.3459439,Tim Hortons,43.777964,-79.344715,Coffee Shop
346,Don Mills,43.775347,-79.3459439,Fairview Mall Food Garden,43.77836930887007,-79.34321606591291,Food Court
347,Don Mills,43.775347,-79.3459439,LCBO,43.77895496200283,-79.34504796258686,Liquor Store
348,Don Mills,43.775347,-79.3459439,Tommy Hilfiger,43.77742747193735,-79.34589327979445,Clothing Store
349,Don Mills,43.775347,-79.3459439,Spring Rolls,43.777350695180374,-79.34397727347279,Asian Restaurant
350,Don Mills,43.775347,-79.3459439,KFC,43.7776,-79.3442,Fast Food Restaurant
351,Don Mills,43.775347,-79.3459439,Hollister Co.,43.778088689883695,-79.34370423838938,Clothing Store
352,Don Mills,43.775347,-79.3459439,Zara,43.777961241763556,-79.34469070057258,Clothing Store
353,Don Mills,43.775347,-79.3459439,Z•teca,43.777216678163484,-79.3444011179068,Burrito Place
354,Don Mills,43.775347,-79.3459439,SportChek,43.777760996766865,-79.34315772052062,Sporting Goods Shop
355,Don Mills,43.775347,-79.3459439,SEPHORA,43.7784228,-79.3437426,Cosmetics Shop
356,Don Mills,43.775347,-79.3459439,EB Games,43.7781866230844,-79.3433096596408,Video Game Store
357,Don Mills,43.775347,-79.3459439,Bourbon St. Grill,43.77827649168577,-79.34324149162853,Fast Food Restaurant
358,Don Mills,43.775347,-79.3459439,Tim Hortons,43.77484059769238,-79.3343446925337,Coffee Shop
359,Don Mills,43.775347,-79.3459439,St. Louis Bar & Grill,43.77721460733997,-79.34508093497027,Bar
360,Don Mills,43.775347,-79.3459439,Ardene,43.77688620262047,-79.34717998514216,Women's Store
361,Don Mills,43.775347,-79.3459439,BCBG Max Azria,43.77696607091188,-79.34701924857568,Boutique
362,Don Mills,43.775347,-79.3459439,Circle K,43.7754422,-79.3478394,Convenience Store
363,Don Mills,43.775347,-79.3459439,McDonald's,43.7784074,-79.3435742,Fast Food Restaurant
364,Don Mills,43.775347,-79.3459439,Zumiez,43.777636036659636,-79.34524929542941,Clothing Store
365,Don Mills,43.775347,-79.3459439,Forever XXI,43.778289762312255,-79.34330244159452,Clothing Store
366,Don Mills,43.775347,-79.3459439,GNC,43.77843789497575,-79.344162940979,Supplement Shop
367,Don Mills,43.775347,-79.3459439,Aéropostale,43.77828083022019,-79.34342473513604,Clothing Store
368,Don Mills,43.775347,-79.3459439,Jimmy The Greek,43.77824451598338,-79.34332200351092,Greek Restaurant
369,Don Mills,43.775347,-79.3459439,Laura Secord,43.7782285533859,-79.34321768453563,Dessert Shop
370,Don Mills,43.775347,-79.3459439,Tonyc Salon & Spa,43.778299876471415,-79.34318324796638,Spa
371,Don Mills,43.775347,-79.3459439,Druxy's,43.77878702526164,-79.34444702976553,Deli / Bodega
372,Don Mills,43.775347,-79.3459439,Fit For Life,43.77935234078756,-79.35056822110249,Fast Food Restaurant
373,Don Mills,43.775347,-79.3459439,Dallington Park,43.776657949886285,-79.3548803426654,Park
374,Don Mills,43.775347,-79.3459439,Muirhead Park,43.7799190409763,-79.33920101289068,Baseball Field
375,Don Mills,43.775347,-79.3459439,Oriole Park,43.78081676843454,-79.35132725701995,Baseball Field
376,Don Mills,43.775347,-79.3459439,New York Fries - Pickering Town Centre,43.779279344338626,-79.35430759178416,Restaurant
377,Don Mills,43.775347,-79.3459439,Oriole Community Centre,43.78152992719611,-79.35211741273284,Baseball Field
378,Don Mills,43.775347,-79.3459439,Oriole Arena,43.78244676051861,-79.35181677689381,Skating Rink
